station_id,name,lat,lng,address,operator_id,location
BNBN0661,"경기 시흥 은계어울림센터",37.43597600,126.79780000,"경기도 시흥시 수인로3247번길 33",BN,...
BNBN0663,"신안산 대학교",37.31161900,126.80647400,"경기도 안산시 단원구 신안산대학로 135",BN,...
BNBN0675,"김해 동부소방서",35.22873300,128.90118000,"경상남도 김해시 김해대로 2507",BN,...
BNBN0676,"김해서부소방서 율하119안전센터",35.17632700,128.82378500,"경상남도 김해시 율하4로 112",BN,...
BNBN0683,"경남 창원 내서중리 공영주차타워",35.24732000,128.50802200,"경상남도 창원시 마산회원구 내서읍 중리상곡로 71",BN,...
BNBN0686,"합천소방서 북부119안전센터",35.73428300,128.15671500,"경상남도 합천군 야로면 월광2길 5",BN,...
BNBN0687,"경북 경주 신라월성연구센터",35.83028390,129.21270970,"경북 경주시 황남동 407",BN,...
BNBN0740,"서울 관악구 행운동 제1공영주차장",37.47973300,126.96057300,"서울특별시 관악구 행운4길 21",BN,...
BNBN0741,"서울 금천구 금하마을 에코에너지센터",37.45311100,126.89146800,"서울특별시 금천구 금하로1다길 12",BN,...
BNBN0743,"서울 성북구 BT-IT 융합 센터 앞 공영주차장",37.60531700,127.03590300,"서울특별시 성북구 오패산로 11-22",BN,...
BNBN0744,"인천세관 통합검사장",37.42221700,126.61652500,"인천광역시 연수구 인천타워대로599번길 67",BN,...
BNBN0746,"전남 광양 마동중학교",34.95429000,127.68798900,"전라남도 광양시 느지매기길 7",BN,...
BNBN0752,"전남 나주 전남외국어고등학교",34.99382920,126.72308990,"전라남도 나주시 영나로 2434",BN,...
BNBN0753,"전남 무안고등학교",34.98141290,126.46714230,"전남 무안군 무안읍 성남1길 61-1 (성남리, 무안고등학교)",BN,...
BNBN0754,"전남 무안 복합 문화센터",34.98681700,126.47272800,"전라남도 무안군 무안읍 면성1길 130",BN,...
BNBN0756,"전남 여수 풋살경기장",34.74921520,127.71211240,"전라남도 여수시 여서동7길 39-8",BN,...
BNBN0758,목포세관,34.77309100,126.42522700,"전라남도 영암군 삼호읍 유수로 46",BN,...
BNBN0761,"해남 산이초등학교",34.64348600,126.44669000,"전라남도 해남군 산이면 비석길 95-2",BN,...
BNBN0764,"전북 익산초등학교",35.95443120,126.97977230,"전북특별자치도 익산시 동서로61길 27-38",BN,...
BNBN0766,"전북 익산 영만초등학교",35.94753800,126.93114500,"전북특별자치도 익산시 오산면 선화로4길 42-9",BN,...
BNBN0768,"전북 익산 전북기계공업고등학교",35.94908200,126.96115410,"전북특별자치도 익산시 인북로32길 41 (남중동, 전북기계공업고등학교)",BN,...
BNBN0769,"전북 익산 함열초등학교",36.07893910,126.96535290,"전북특별자치도 익산시 함열읍 함열8길 2",BN,...
BNBN0770,"전북 장수군청",35.64730430,127.52121960,"전북특별자치도 장수군 장수읍 호비로 10",BN,...
BNBN0772,"전북 전주 화정초등학교",35.87294410,127.13144580,"전북특별자치도 전주시 덕진구 세병로 55",BN,...
BNBN0774,"전북 전주 만성중학교",35.83671530,127.06638890,"전북특별자치도 전주시 덕진구 오공로 99",BN,...
BNBN0775,"전북 전주 아름유치원",35.83016540,127.07223100,"전북특별자치도 전주시 덕진구 정여립로 874",BN,...
BNBN0776,"전북 전주 만성초등학교",35.83679530,127.06543600,"전북특별자치도 전주시 덕진구 중동로 32 (중동, 전주만성초등학교)",BN,...
BNBN0777,"전북 전주 양현고등학교",35.84203120,127.05890750,"전북특별자치도 전주시 덕진구 틀못2길 9 (장동, 양현고등학교)",BN,...
BNBN0778,전주온빛초등학교,35.84236400,127.05667400,"전북특별자치도 전주시 덕진구 틀못3길 7",BN,...
BNBN0779,"전주 온빛중학교",35.84312300,127.05830100,"전북특별자치도 전주시 덕진구 틀못4길 10",BN,...
BNBN0780,"전북 전주제일고등학교",35.82154200,127.15836340,"전북특별자치도 전주시 완산구 관선5길 15",BN,...
BNBN0781,"전북 전주고등학교",35.82537370,127.15182680,"전북특별자치도 전주시 완산구 권삼득로 2",BN,...
BNBN0782,"전북 전주초등학교",35.82297250,127.13979140,"전북특별자치도 전주시 완산구 대동로 33",BN,...
BNBN0783,"전북 전주 완산초등학교",35.81027110,127.14351730,"전북특별자치도 전주시 완산구 매곡로 22",BN,...
BNBN0784,"전북 전주교육대학교",35.80913780,127.15510400,"전북특별자치도 전주시 완산구 서학로 50",BN,...
BNBN0785,"전북 전주 효자 엘르디움 에듀파크",35.80425210,127.10550780,"전북특별자치도 전주시 완산구 쑥고개로 375-19",BN,...
BNBN0786,"전주 효천초등학교",35.79946500,127.10523800,"전북특별자치도 전주시 완산구 효천중앙로 31",BN,...
BNBN0790,"충남 신서천 발전본부 동백마루",36.16369300,126.52952800,"충청남도 서천군 서면 춘장대로 130",BN,...
BNBN0791,"충남 아산 아산세교초등학교",36.77798700,127.09191500,"충청남도 아산시 배방읍 동방로 200",BN,...
BNBN0792,"충남 아산 아산갈산초등학교",36.79364500,127.06944400,"충청남도 아산시 탕정면 갈산교로 210",BN,...
BNBN0793,"충남 아산 탕정역 KJ타워",36.79425100,127.08409480,"충청남도 아산시 탕정면 한들물빛6로 32",BN,...
BNBN0795,"천안시 장애인종합체육관(반다비체육센터)",36.81374400,127.16938100,"충청남도 천안시 동남구 향교1길 104-38",BN,...
BNBN0796,"충남 천안 쌍용3동 행정복지센터",36.80306210,127.11917810,"충청남도 천안시 서북구 월봉로 138",BN,...
BNBN0798,"충남 청양 보건의료원 주차타워",36.45466440,126.80491670,"충남 청양군 청양읍 읍내리 265",BN,...
BNBN0807,"충북 청주 금천동 행정복지센터",36.62449630,127.49937380,"충청북도 청주시 상당구 쇠내로 50",BN,...
BNBN0819,"서울 구로구 구로구청(서울에너지공사)",37.49547030,126.88763910,"서울특별시 구로구 가마산로 245 (구로동, 구로구청)",BN,...
BNBN0820,"구로구 구로3동 주차장",37.48302460,126.89250440,"서울특별시 구로구 구로동 212-14",BN,...
BNBN0821,"구로구 구로동 주차장-sk허브",37.49570120,126.87164220,"서울특별시 구로구 구로동 642-116",BN,...
BNBN0822,"강서구 서울식물원 제2공영주차장",37.57062970,126.82989090,"서울특별시 강서구 양천로 291 (마곡동)",BN,...
BNBN0823,"관악구 신림동 제1공영주차장",37.47971090,126.91383930,"서울특별시 관악구 관천로 98",BN,...
BNBN0824,"관악구 난우중학교 공영주차장",37.46657370,126.92247820,"서울특별시 관악구 난곡로16길 32",BN,...
BNBN0825,"관악구 미성동 제4공영주차장",37.47643300,126.91972030,"서울특별시 관악구 난우10가길 2",BN,...
BNBN0826,"관악구 남부초등학교 공영주차장",37.48482160,126.92211620,"서울특별시 관악구 남부순환로163길 14",BN,...
BNBN0827,"관악구 당곡중학교 공영주차장",37.49205970,126.93312880,"서울특별시 관악구 봉천로13길 101",BN,...
BNBN0828,"관악구 보라매 제1공영주차장",37.48851580,126.93450370,"서울특별시 관악구 봉천로21길 38",BN,...
BNBN0830,"관악구 민방위교육장",37.46928970,126.91128140,"서울특별시 관악구 문성로16다길 135",BN,...
BNBN0831,"관악구 원신공영주차장",37.47010130,126.92928260,"서울특별시 관악구 양지길 63",BN,...
BNBN0832,"관악구 삼성동 제2공영주차장",37.46411660,126.93348570,"서울특별시 관악구 호암로16길 36",BN,...
BNBN0833,"광진구 자양4동 공영주차장",37.53867730,127.06818860,"서울특별시 광진구 자양동 5-5",BN,...
BNBN0834,"광진구 중곡3동마을공원 공영주차장",37.56995990,127.08465920,"서울특별시 광진구 중곡동 195-1",BN,...
BNBN0835,"구로구 오류1동 텃골공영주차장",37.49547240,126.83914950,"서울특별시 구로구 오류동 6-11",BN,...
BNBN0836,"도봉구 방학2동 제6공영주차장",37.67003890,127.03243430,"서울특별시 도봉구 방학동 396-25",BN,...
BNBN0837,"도봉구 방학2동 제4공영주차장",37.67000590,127.03728270,"서울특별시 도봉구 방학동 600-13",BN,...
BNBN0838,"도봉구 쌍문2동 제4공영주차장",37.66043460,127.03794370,"서울특별시 도봉구 방학로5길 51 (쌍문동)",BN,...
BNBN0839,"도봉구 방학2동 제3공영주차장",37.66812190,127.03160700,"서울특별시 도봉구 시루봉로15마길 13 (방학동, 방학2동 마을극장)",BN,...
BNBN0840,"도봉구 쌍문1동 제1공영주차장",37.64869040,127.03311740,"서울특별시 도봉구 우이천로38길 94 (쌍문동)",BN,...
BNBN0841,"도봉구 창2동 제3공영주차장",37.64391350,127.03724980,"서울특별시 도봉구 창동 623-42",BN,...
BNBN0842,"동작구 동작동 갯마을 공영주차장",37.49578580,126.98253470,"서울특별시 동작구 동작대로 213 (동작동, 동작동갯마을공영주차장)",BN,...
BNBN0843,"마포구 상암1공영주차장",37.57714320,126.89719930,"서울특별시 마포구 성암로 197",BN,...
BNBN0844,"서대문구 남가좌2동 제2공영주차장",37.58314280,126.92298530,"서울특별시 서대문구 명지대5길 10-8",BN,...
BNBN0845,"서대문구 남가좌2동 제1공영주차장",37.57679670,126.92192800,"서울특별시 서대문구 남가좌동 64-8",BN,...
BNBN0846,"서대문구 홍연초등학교 공영주차장",37.58172670,126.93141830,"서울특별시 서대문구 백련사길 55",BN,...
BNBN0847,"서대문구 북성초등학교 공영주차장",37.55886960,126.95194440,"서울특별시 서대문구 북아현로1나길 22",BN,...
BNBN0848,"서대문구 홍은1동 제1공영주차장",37.59850550,126.94953920,"서울특별시 서대문구 포방터2길 10 (홍은동, 홍은1동 제1공영주차장)",BN,...
BNBN0849,"서대문구 홍은1동 제4공영주차장",37.60139530,126.94908030,"서울특별시 서대문구 홍은동 11-24",BN,...
BNBN0850,"성동구 마장축산물시장 서문 공영주차장",37.57042280,127.03838130,"서울특별시 성동구 고산자로26길 6 (마장동, 마장축산물시장 서문 공영주차장)",BN,...
BNBN0851,"성동구 금호초등학교 공영주차장",37.55253730,127.02010470,"서울특별시 성동구 무수막길 69 (금호동2가, 금호초등학교)",BN,...
BNBN0852,"성동구 홍익동 공영주차장",37.56564670,127.03394320,"서울특별시 성동구 무학로10길 28 (홍익동, 홍익동 공영주차장)",BN,...
BNBN0853,"성동구 도선동 공영주차장",37.56563290,127.03112350,"서울특별시 성동구 무학로8길 8 (홍익동, 도선동공영주차장)",BN,...
BNBN0854,"성동구 성수1가1동 공영주차장",37.53995040,127.04636080,"서울특별시 성동구 성덕정1길 6 (성수동1가, 성수1가동 공영주차장)",BN,...
BNBN0855,"성동구 옥수유수지 공영주차장",37.54139180,127.01826280,"서울특별시 성동구 옥수동 77-3",BN,...
BNBN0856,"성동구 용답동 공영주차장",37.56456420,127.05429550,"서울특별시 성동구 용답29길 22 (용답동, 용답동공영주차장)",BN,...
BNBN0857,"성동구 용답동 용답제2공영주차장",37.56306460,127.05613970,"서울특별시 성동구 천호대로78길 9",BN,...
BNBN0858,"성동구 마장동 공영주차장",37.57005650,127.03509140,"서울특별시 성동구 청계천로10나길 38 (마장동, 마장동 공영주차장)",BN,...
BNBN0859,"송파구 석촌고분공영주차장",37.50099710,127.10282240,"서울특별시 송파구 석촌동 248",BN,...
BNBN0860,"송파구 삼전동 공영주차장",37.50026190,127.09583530,"서울특별시 송파구 백제고분로32길 25-17",BN,...
BNBN0861,"송파구 마천동 2공영주차장",37.50261700,127.14482160,"서울특별시 송파구 성내천로 299-7 (마천동, 마천동2공영주차장)",BN,...
BNBN0862,"송파구 천마공영주차장",37.50021280,127.15481530,"서울특별시 송파구 성내천로33가길 20 (마천동, 천마공영주차장)",BN,...
BNBN0863,"송파구 마천1공영주차장",37.49509070,127.15557450,"서울특별시 송파구 성내천로43길 6 (마천동, 마천1공영주차장)",BN,...
BNBN0864,"송파구 방이고분공영주차장",37.50849300,127.11539050,"서울특별시 송파구 오금로 219 (방이동, 방이백제고분)",BN,...
BNBN0865,"은평구 봉산도시자연공원지하 공영주차장",37.59764620,126.90399070,"서울특별시 은평구 가좌로11가길 지하 38-11 (신사동, 봉산도시자연공원 지하공용주차장)",BN,...
BNBN0866,"은평구 봉산터널 공영주차장",37.60146110,126.90314040,"서울특별시 은평구 신사동 산 34",BN,...
BNBN0869,"은평구 서신초교 지하 공영주차장",37.59219710,126.90750350,"서울특별시 은평구 은평터널로 150 (신사동, 서신초등학교)",BN,...
BNBN0870,"은평구 은평등기소 부지 임시 공영주차장",37.60047840,126.92738390,"서울특별시 은평구 응암동 95-1",BN,...
BNBN0871,"종로구 명륜동 와룡공영주차장",37.58859870,126.99549640,"서울특별시 종로구 명륜길 26 (명륜3가, 명륜동 와룡공영주차장 및 문화센터)",BN,...
BNBN0872,"종로구 북악팔각정",37.60155290,126.98066460,"서울특별시 종로구 북악산로 267 (평창동, 북악팔각정)",BN,...
BNBN0873,"종로구 명륜1가 공영주차장",37.58794770,126.99664080,"서울특별시 종로구 성균관로15길 10 (명륜1가, 명륜1가공영주차장)",BN,...
BNBN0874,"종로구 이화공영주차장",37.57655220,127.00556400,"서울특별시 종로구 율곡로19길 17-3",BN,...
BNBN0875,"종로구 창일 공영주차장",37.57487550,127.01505690,"서울특별시 종로구 창신동 82",BN,...
BNBN0876,"종로구 창삼 공영주차장",37.57634900,127.01252610,"서울특별시 종로구 창신동 23-346",BN,...
BNBN0877,"중랑구 까치공원 공영주차장",37.58356560,127.08764890,"서울특별시 중랑구 사가정로49길 56",BN,...
BNBN0878,"중랑구 봉화산역 공영주차장",37.61703350,127.09270310,"서울특별시 중랑구 신내로 208",BN,...
BNBN0890,"성동구 금호동1가 공영주차장",37.55073960,127.02664670,"서울특별시 성동구 금호동1가 636",BN,...
BNBN0891,"서대문구 서대문구청 제2부설주차장",37.58177490,126.93703080,"서울특별시 서대문구 홍은동 428-1",BN,...
BNBN0892,"관악구 관악초등학교",37.48060020,126.94330870,"서울특별시 관악구 청룡4길 49",BN,...
BNBN0904,"서울 둔촌주공",37.52452100,127.13639000,"서울특별시 강동구 양재대로84길 63",BN,...
BNBN0917,"충남 아산 신창중학교",36.79991300,126.93054800,"충청남도 아산시 신창면 천우물로 74",BN,...
BNBN0918,"충남 아산 음봉어울샘도서관",36.84363100,127.06865200,"충청남도 아산시 음봉면 음봉로 515-36",BN,...
BNBN0920,"경북 포항 흥해도서관",36.11233100,129.34281500,"경상북도 포항시 북구 흥해읍 흥해로81번길 46",BN,...
BNBN0921,"경남 거제 장승포도서관",34.86945600,128.73181500,"경상남도 거제시 신부로 34-6",BN,...
BNBN0927,"경남 김해 인제공원",35.24763270,128.90528180,"경남 김해시 삼방동 161-2",BN,...
BNBN0930,경기도교육청미래통일교육센터,37.97818240,126.91794030,"경기도 파주시 적성면 달빛길 54",BN,...
BNBN0932,"충남 당진 당진소방서",36.88576300,126.61791100,"충청남도 당진시 역천로 838",BN,...
BNBN0936,"인천 간석자유시장",37.46394200,126.71537570,"인천광역시 남동구 백범로 312-1",BN,...
BNBN0941,"전남 장흥 대한체육회 체육인교육센터",34.75488800,126.89217700,"전라남도 장흥군 부산면 지천길 52-25",BN,...
BNBN0946,"충남 아산 갈산중학교",36.79509500,127.05971900,"충청남도 아산시 탕정면 한내로 204-56",BN,...
BNBN0948,"충남 예산 예목유치원",36.66935900,126.68737000,"충청남도 예산군 삽교읍 예학로 187",BN,...
BNBN0952,"충남 금산 금산여자중학교",36.10545520,127.48285580,"충남 금산군 금산읍 인삼로 11 (아인리, 금산여자중학교)",BN,...
BNBN0957,"경북 영천 생활밀착형 국민체육센터",35.98251980,128.94260430,"경북 영천시 야사동 산 39-1",BN,...
BNBN0958,"강원 정선 고한12리 주차타워",37.20682550,128.84423600,"강원특별자치도 정선군 고한읍 고한리 120-5",BN,...
BNBN0959,"경북 영주 상망동 영남동산아파트",36.83146100,128.63483600,"경상북도 영주시 원당로225번길 23-16",BN,...
BNBN0961,"대전 창업열린공간 앵커건물",36.36116400,127.35182700,"대전광역시 유성구 궁동로2번길 81",BN,...
BNBN0962,"경기 여주교도소",37.22246030,127.54881860,"경기도 여주시 가남읍 양화로 107",BN,...
BNBN0963,"대전 한국연구재단 R&D정보평가센터",36.38537460,127.36577060,"대전 유성구 가정로 201 (가정동, 한국연구재단)",BN,...
BNBN0966,"충남 천안 장애인체육관",36.81392100,127.16939800,"충청남도 천안시 동남구 향교1길 104-38",BN,...
BNBN0967,"전남 무안 목포대학교 도림캠퍼스",34.91035817,126.43401293,"전라남도 무안군 청계면 영산로 1666",BN,...
BNBN0968,"경기 부천 송내사회체육관",37.48190250,126.76899230,"경기 부천시 소사구 경인로120번길 45 (송내동, 송내동 사회체육관)",BN,...
BNBN0970,"경기 동두천시 송내동 행정복지센터",37.87320040,127.07822060,"경기 동두천시 중앙로 31 (송내동)",BN,...
BNBN0973,"충남 테크노파크 제조기술융합센터",36.81671490,127.11038180,"충청남도 천안시 서북구 불당36길 63",BN,...
BNBN0978,"경기 안산 월피동 복지어울림센터",37.33399750,126.84416560,"경기 안산시 상록구 월피동 516-10",BN,...
BNBN0980,"충남 공주 검상농공단지 스마트 그린주차장",36.43120230,127.07340820,"충남 공주시 검상안길 156 (검상동, 대한콘스틸(주))",BN,...
BNBN0982,"충남 계룡 대실초등학교",36.26112800,127.25625700,"충청남도 계룡시 두마면 대실남북로 113",BN,...
BNBN0985,"대전 유성 화학연구원",36.38744200,127.36089200,"대전광역시 유성구 가정로 141",BN,...
BNBN0988,"서울 금천구 독산2동 마을공원 공영주차장",37.46380370,126.89930950,"서울특별시 금천구 시흥대로98길 27",BN,...
BNBN0990,"서울 양천구 보건소",37.51799700,126.85050000,"서울특별시 양천구 중앙로29가길 12",BN,...
BNBN0991,"서대문구 홍제견인차량보관소",37.59061840,126.94072750,"서울특별시 서대문구 홍제내길 227 (홍제동, 홍제견인차량보관소)",BN,...
BNBN0995,"충남 당진 혜성초등학교",36.89627600,126.65140000,"충청남도 당진시 수청중앙로 60",BN,...
BNBN0998,"전남 여수 오일허브코리아",34.81782890,127.75843060,"전남 여수시 망양로 1100 (신덕동)",BN,...
BNBN1000,"경남 양산 증산다누리터",35.31479900,129.00696520,"경상남도 양산시 물금읍 백호로 125 (범어리, 증산다누리터,양산시립 어린이영어도서관)",BN,...
BNBN1001,"충남 아산 충무고등학교",36.92880700,127.05370400,"충청남도 아산시 둔포면 둔포로38번길 145",BN,...
BNBN1002,"충남 아산 월천초등학교",36.77360500,127.07703500,"충청남도 아산시 배방읍 월천3길 10",BN,...
BNBN1003,"충남 천안 가람중학교",36.84109900,127.12425900,"충청남도 천안시 서북구 성성6로 40",BN,...
BNBN1007,"부산 연제 연산3동 행정복합타운",35.17296680,129.09311920,"부산 연제구 연수로208번길 16 (연산동, 연산3동 행정복합타운)",BN,...
BNBN1008,"충남 아산 아산세교중학교",36.77071350,127.09864080,"충남 아산시 배방읍 세교리 1564",BN,...
BNBN1009,"울산 울주 새울본부 복지관",35.35717500,129.32946200,"울산광역시 울주군 서생면 해맞이로 1017",BN,...
BNBN1013,"울산 북구 약수초등학교",35.65479616,129.35315128,"울산광역시 북구 중산10길 1",BN,...
BNBN1014,"충남 아산 모종중학교",36.77917800,127.02734900,"충청남도 아산시 못마루로 80",BN,...
BNBN1015,"경남 고성 책둠벙 도서관",34.97607610,128.31415370,"경남 고성군 고성읍 교사리 53",BN,...
BNBN1016,"충남 부여 합송초등학교",36.26596820,126.84574000,"충청남도 부여군 규암면 흥수로561번길 8",BN,...
BNBN1017,"전남 곡성 디톡스테라피 거점센터",35.27013360,127.31213700,"전라남도 곡성군 오곡면 오지리 946-4",BN,...
BNBN1019,"세종 평생교육원",36.53490760,127.26380510,"세종특별자치시 산울동 176",BN,...
BNBN1021,"경기 안성 서운면 행정복지센터",36.94303390,127.25937690,"경기 안성시 서운면 서운중앙길 23 (인리, 서운면사무소)",BN,...
BNBN1022,"대전 사회적경제혁신타운",36.35231540,127.45052130,"대전 동구 비래서로62번길 47 (가양동)",BN,...
BNBN1023,"서울 성북구 개운사",37.59023600,127.02821700,"서울특별시 성북구 개운사길 73",BN,...
BNBN1027,"전북 군산 군산대학교 (공대5호관)",35.94375840,126.67914000,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1028,"전북 군산 군산대학교 (해양대1호관)",35.94171090,126.68276400,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1029,"전북 군산 군산대학교 (인문관)",35.94617570,126.67989220,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1030,"전북 군산 군산대학교 (두드림센터)",35.94770880,126.68451340,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1040,"부산 부산세관 별관",35.10456210,129.03858720,"부산 중구 충장대로 20 (중앙동4가, 부산본부세관)",BN,...
BNBN1041,"충남 부여 한국전통문화대학교 전통문화교육원",36.30818600,126.89731700,"충남 부여군 규암면 백제문로 367 (합정리, 한국전통문화대학교)",BN,...
BNBN1045,"충남 계룡 국민체육센터",36.26388780,127.27848120,"충남 계룡시 두마면 두계리 1-2",BN,...
BNBN1046,"전남 화순 어울림센터",35.05539470,126.98203760,"전라남도 화순군 화순읍 삼천리 690-4",BN,...
BNBN1048,"전북 군산 군산대학교 (골프연습장)",35.94264920,126.68400150,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1049,"전북 군산 군산대학교 (공대2호관)",35.94228470,126.67993830,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1050,"전북 군산 군산대학교 (사회관학관)",35.94764350,126.68029360,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1051,"전북 군산 군산대학교 (예술관)",35.94362540,126.68167570,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1052,"전북 군산 군산대학교 (음악관)",35.94617240,126.67781130,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1053,"전북 군산 군산대학교 (자연대1호관)",35.94512370,126.68165030,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1054,"전북 군산 군산대학교 (중앙도서관)",35.94470450,126.67992300,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1055,"전북 군산 군산대학교 (체육관)",35.94312420,126.68297440,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1056,"전북 군산 군산대학교 (해양대2호관)",35.94108440,126.68270830,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1057,"전북 군산 군산대학교 (황룡도서관)",35.94618690,126.68327530,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1059,"충남 천안 서북구청",36.87787110,127.15485410,"충남 천안시 서북구 성거읍 봉주로 75 (신월리, 서북구청)",BN,...
BNBN1060,"전북 군산 군산대학교 (대학본부)",35.94719590,126.68142590,"전북특별자치도 군산시 대학로 558",BN,...
BNBN1061,"경북 청도 상상마루",35.64124360,128.74628100,"경북 청도군 청도읍 청화로 199 (고수리)",BN,...
BNBN1062,"경기 부천시 상공회의소 먹적골 공영주차장",37.49022700,126.77495700,"경기도 부천시 원미구 신흥로67번길 48",BN,...
BNBN1063,"충남 아산 탕정역 리앤포레빌딩",36.78742970,127.08602860,"충청남도 아산시 탕정면 한들물빛5로 25",BN,...
BNBN1065,"경기 화성 동탄호수공원 주차타워",37.16807520,127.10531960,"경기 화성시 송동 724-1",BN,...
BNBN1066,"경기 화성 병점복합타운 주4 주차타워",37.20567330,127.03298080,"경기 화성시 진안동 946-6",BN,...
BNBN1067,"울산 울주군 서울주소방서",35.55875010,129.13519440,"울산광역시 울주군 언양읍 남천둑길 99",BN,...
BNBN1068,"전북 전주시 혁신동주민센터",35.83897670,127.06280740,"전북특별자치도 전주시 덕진구 기지로 95",BN,...
BNBN1069,"전북 장수군 계남면사무소",35.70293750,127.57774060,"전북특별자치도 장수군 계남면 장수로 3071",BN,...
BNBN1070,"전북 장수군 장계면 공영주차장",35.73049000,127.58139930,"전북특별자치도 장수군 장계면 한들3길 7",BN,...
BNBN1071,"경기 고양 경기도교육청미디어교육센터",37.67038770,126.78838550,"경기 고양시 일산동구 풍산로 1 (풍동)",BN,...
BNBN1079,"경북 경산 임당유적전시관",35.84044460,128.75163090,"경상북도 경산시 청운2로 29",BN,...
BNBN1080,"충남 천안 신부동 공영주차장",36.81795910,127.15350950,"충남 천안시 동남구 신부동 453-1",BN,...
BNBN1082,"충남 보령 대천중학교",36.34292360,126.60160680,"충남 보령시 명천동 430-4",BN,...
BNBN1084,"경기 평택 코스트코",37.03614953,127.06924843,"경기도 평택시 경기대로 975",BN,...
BNBN1085,"전남 강진 지방정원",34.62103960,126.77317470,"전남 강진군 강진읍 남포리 540",BN,...
BNBN1087,"경북 울진 울진군 가족센터",36.99152830,129.39480190,"경북 울진군 울진읍 읍내리 353-1",BN,...
BNBN1088,"충남 천안 한국생산기술연구원 연구동",36.90344910,127.24552840,"충청남도 천안시 서북구 입장면 양대기로길 89",BN,...
BNBN1089,"경남 김해 화포천 습지관리센터",35.30772010,128.77726990,"경남 김해시 진영읍 본산리 7-12",BN,...
BNBN1091,"경북 포항 흥해복합커뮤니티센터",36.10853960,129.34925910,"경상북도 포항시 북구 흥해읍 중성로 52",BN,...
BNBN1092,"대구 달성 대구달성경찰서",35.69120600,128.44702500,"대구 달성군 현풍읍 현풍중앙로 16 (중리, 달성경찰서)",BN,...
BNBN1093,"충남 홍성 TBN충남교통방송",36.64301340,126.67439350,"충남 홍성군 홍북읍 신경리 1591",BN,...
BNBN1098,"부산 기장군 일광도서관",35.26162440,129.23077160,"부산 기장군 일광읍 삼성리 197",BN,...
